"id";"uri";"nomParlamentar";"cargo";"siglaUf";"municipio";"anoInicio";"anoFim";"siglaPartidoEleicao";"uriPartidoEleicao"
"74648";"https://dadosabertos.camara.leg.br/api/v2/deputados/74648";"ARACELY DE PAULA";"Prefeito(a)";"MG";"";"1975";"1983";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"74648";"https://dadosabertos.camara.leg.br/api/v2/deputados/74648";"ARACELY DE PAULA";"Prefeito(a)";"MG";"";"1987";"1991";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790"
"73437";"https://dadosabertos.camara.leg.br/api/v2/deputados/73437";"BETO MANSUR";"Vereador(a)";"SP";"";"1989";"1990";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835"
"73437";"https://dadosabertos.camara.leg.br/api/v2/deputados/73437";"BETO MANSUR";"Prefeito(a)";"SP";"";"1997";"2000";"PPB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36811"
"73437";"https://dadosabertos.camara.leg.br/api/v2/deputados/73437";"BETO MANSUR";"Prefeito(a)";"SP";"";"2001";"2004";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/36809"
"74848";"https://dadosabertos.camara.leg.br/api/v2/deputados/74848";"JANDIRA FEGHALI";"Deputado(a) Estadual";"RJ";"";"1987";"1991";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779"
"73416";"https://dadosabertos.camara.leg.br/api/v2/deputados/73416";"NELSON BORNIER";"Prefeito(a)";"RJ";"";"1997";"2000";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835"
"73416";"https://dadosabertos.camara.leg.br/api/v2/deputados/73416";"NELSON BORNIER";"Prefeito(a)";"RJ";"";"2001";"2002";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835"
"74847";"https://dadosabertos.camara.leg.br/api/v2/deputados/74847";"JAIR BOLSONARO";"Vereador(a)";"RJ";"";"1989";"1991";"PDC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36783"
"74847";"https://dadosabertos.camara.leg.br/api/v2/deputados/74847";"JAIR BOLSONARO";"Presidente da República";"";"";"2019";"2023";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837"
"74076";"https://dadosabertos.camara.leg.br/api/v2/deputados/74076";"GERSON PERES";"Deputado(a) Estadual";"PA";"";"1955";"1959";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845"
"74076";"https://dadosabertos.camara.leg.br/api/v2/deputados/74076";"GERSON PERES";"Deputado(a) Estadual";"PA";"";"1959";"1963";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845"
"74076";"https://dadosabertos.camara.leg.br/api/v2/deputados/74076";"GERSON PERES";"Deputado(a) Estadual";"PA";"";"1963";"1967";"UDN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36854"
"74076";"https://dadosabertos.camara.leg.br/api/v2/deputados/74076";"GERSON PERES";"Deputado(a) Estadual";"PA";"";"1967";"1971";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"74076";"https://dadosabertos.camara.leg.br/api/v2/deputados/74076";"GERSON PERES";"Deputado(a) Estadual";"PA";"";"1971";"1975";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"74076";"https://dadosabertos.camara.leg.br/api/v2/deputados/74076";"GERSON PERES";"Deputado(a) Estadual";"PA";"";"1975";"1979";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"74076";"https://dadosabertos.camara.leg.br/api/v2/deputados/74076";"GERSON PERES";"Vice-Governador(a)";"PA";"";"1979";"1982";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"73546";"https://dadosabertos.camara.leg.br/api/v2/deputados/73546";"LUIZ CARLOS SANTOS";"Vereador(a)";"SP";"";"1963";"1968";"PDC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36783"
"73546";"https://dadosabertos.camara.leg.br/api/v2/deputados/73546";"LUIZ CARLOS SANTOS";"Deputado(a) Estadual";"SP";"";"1979";"1982";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"73546";"https://dadosabertos.camara.leg.br/api/v2/deputados/73546";"LUIZ CARLOS SANTOS";"Deputado(a) Estadual";"SP";"";"1983";"1996";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"73546";"https://dadosabertos.camara.leg.br/api/v2/deputados/73546";"LUIZ CARLOS SANTOS";"Governador(a)";"SP";"";"1986";"1986";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"73546";"https://dadosabertos.camara.leg.br/api/v2/deputados/73546";"LUIZ CARLOS SANTOS";"Deputado(a) Estadual";"SP";"";"1987";"1990";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"73558";"https://dadosabertos.camara.leg.br/api/v2/deputados/73558";"ROBSON TUMA";"Vereador(a)";"SP";"";"1989";"1991";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36795"
"73553";"https://dadosabertos.camara.leg.br/api/v2/deputados/73553";"NELSON MARQUEZELLI";"Vereador(a)";"SP";"";"1963";"1967";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834"
"73564";"https://dadosabertos.camara.leg.br/api/v2/deputados/73564";"VADÃO GOMES";"Vice-Prefeito(a)";"SP";"";"1989";"1990";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790"
"73435";"https://dadosabertos.camara.leg.br/api/v2/deputados/73435";"ARY KARA";"Vereador(a)";"SP";"";"1969";"1973";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"73435";"https://dadosabertos.camara.leg.br/api/v2/deputados/73435";"ARY KARA";"Deputado(a) Estadual";"SP";"";"1983";"1987";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"73435";"https://dadosabertos.camara.leg.br/api/v2/deputados/73435";"ARY KARA";"Deputado(a) Estadual";"SP";"";"1987";"1991";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"73428";"https://dadosabertos.camara.leg.br/api/v2/deputados/73428";"ALDO REBELO";"Vereador(a)";"SP";"";"1989";"1991";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779"
"74782";"https://dadosabertos.camara.leg.br/api/v2/deputados/74782";"JOSÉ DIRCEU";"Deputado(a) Estadual";"SP";"";"1987";"1991";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844"
"73535";"https://dadosabertos.camara.leg.br/api/v2/deputados/73535";"JORGE TADEU MUDALEN";"Deputado(a) Estadual";"SP";"";"1987";"1991";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"73535";"https://dadosabertos.camara.leg.br/api/v2/deputados/73535";"JORGE TADEU MUDALEN";"Vereador(a)";"SP";"";"2005";"";"";""
"74085";"https://dadosabertos.camara.leg.br/api/v2/deputados/74085";"SOCORRO GOMES";"Vereador(a)";"PA";"";"1989";"1991";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779"
"74077";"https://dadosabertos.camara.leg.br/api/v2/deputados/74077";"GIOVANNI QUEIROZ";"Prefeito(a)";"PA";"";"1977";"1982";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"74077";"https://dadosabertos.camara.leg.br/api/v2/deputados/74077";"GIOVANNI QUEIROZ";"Deputado(a) Estadual";"PA";"";"1987";"1991";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786"
"74080";"https://dadosabertos.camara.leg.br/api/v2/deputados/74080";"NICIAS RIBEIRO";"Vereador(a)";"PA";"";"1977";"1979";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"74080";"https://dadosabertos.camara.leg.br/api/v2/deputados/74080";"NICIAS RIBEIRO";"Deputado(a) Estadual";"PA";"";"1979";"1983";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"74080";"https://dadosabertos.camara.leg.br/api/v2/deputados/74080";"NICIAS RIBEIRO";"Deputado(a) Estadual";"PA";"";"1983";"1987";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"74080";"https://dadosabertos.camara.leg.br/api/v2/deputados/74080";"NICIAS RIBEIRO";"Deputado(a) Estadual";"PA";"";"1987";"1991";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"74082";"https://dadosabertos.camara.leg.br/api/v2/deputados/74082";"PAULO ROCHA";"Senador(a)";"PA";"";"2015";"2023";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844"
"74542";"https://dadosabertos.camara.leg.br/api/v2/deputados/74542";"FÉLIX MENDONÇA";"Prefeito(a)";"BA";"";"1963";"1966";"";""
"74542";"https://dadosabertos.camara.leg.br/api/v2/deputados/74542";"FÉLIX MENDONÇA";"Deputado(a) Estadual";"BA";"";"1967";"1971";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"73536";"https://dadosabertos.camara.leg.br/api/v2/deputados/73536";"JOSÉ ANÍBAL";"Vereador(a)";"SP";"";"2005";"2007";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835"
"73794";"https://dadosabertos.camara.leg.br/api/v2/deputados/73794";"EDISON ANDRINO";"Vereador(a)";"SC";"";"1973";"1976";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"73794";"https://dadosabertos.camara.leg.br/api/v2/deputados/73794";"EDISON ANDRINO";"Vereador(a)";"SC";"";"1977";"1982";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"73794";"https://dadosabertos.camara.leg.br/api/v2/deputados/73794";"EDISON ANDRINO";"Deputado(a) Estadual";"SC";"";"1983";"1985";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"73794";"https://dadosabertos.camara.leg.br/api/v2/deputados/73794";"EDISON ANDRINO";"Prefeito(a)";"SC";"";"1986";"1988";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"73677";"https://dadosabertos.camara.leg.br/api/v2/deputados/73677";"VILMAR ROCHA";"Deputado(a) Estadual";"GO";"";"1983";"1987";"PDS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36785"
"73677";"https://dadosabertos.camara.leg.br/api/v2/deputados/73677";"VILMAR ROCHA";"Deputado(a) Estadual";"GO";"";"1987";"1991";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790"
"74187";"https://dadosabertos.camara.leg.br/api/v2/deputados/74187";"DARCI COELHO";"Vice-Governador(a)";"TO";"";"1989";"1991";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790"
"74763";"https://dadosabertos.camara.leg.br/api/v2/deputados/74763";"SÉRGIO MIRANDA";"Vereador(a)";"MG";"";"1988";"1992";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779"
"74763";"https://dadosabertos.camara.leg.br/api/v2/deputados/74763";"SÉRGIO MIRANDA";"Vereador(a)";"MG";"";"1993";"";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779"
"74570";"https://dadosabertos.camara.leg.br/api/v2/deputados/74570";"JUTAHY JUNIOR";"Deputado(a) Estadual";"BA";"";"1979";"1983";"PDS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36785"
"74650";"https://dadosabertos.camara.leg.br/api/v2/deputados/74650";"BONIFÁCIO DE ANDRADA";"Vereador(a)";"MG";"";"1954";"1958";"UDN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36854"
"74650";"https://dadosabertos.camara.leg.br/api/v2/deputados/74650";"BONIFÁCIO DE ANDRADA";"Deputado(a) Estadual";"MG";"";"1959";"1963";"UDN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36854"
"74650";"https://dadosabertos.camara.leg.br/api/v2/deputados/74650";"BONIFÁCIO DE ANDRADA";"Deputado(a) Estadual";"MG";"";"1963";"1967";"UDN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36854"
"74650";"https://dadosabertos.camara.leg.br/api/v2/deputados/74650";"BONIFÁCIO DE ANDRADA";"Deputado(a) Estadual";"MG";"";"1967";"1971";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"74650";"https://dadosabertos.camara.leg.br/api/v2/deputados/74650";"BONIFÁCIO DE ANDRADA";"Deputado(a) Estadual";"MG";"";"1971";"1975";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"73584";"https://dadosabertos.camara.leg.br/api/v2/deputados/73584";"ANTONIO CARLOS MENDES THAME";"Prefeito(a)";"SP";"";"1993";"1996";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835"
"73557";"https://dadosabertos.camara.leg.br/api/v2/deputados/73557";"RICARDO IZAR";"Vereador(a)";"SP";"";"1964";"1967";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36795"
"73557";"https://dadosabertos.camara.leg.br/api/v2/deputados/73557";"RICARDO IZAR";"Deputado(a) Estadual";"SP";"";"1971";"1975";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"73557";"https://dadosabertos.camara.leg.br/api/v2/deputados/73557";"RICARDO IZAR";"Deputado(a) Estadual";"SP";"";"1975";"1979";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"73557";"https://dadosabertos.camara.leg.br/api/v2/deputados/73557";"RICARDO IZAR";"Deputado(a) Estadual";"SP";"";"1979";"1983";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"73557";"https://dadosabertos.camara.leg.br/api/v2/deputados/73557";"RICARDO IZAR";"Deputado(a) Estadual";"SP";"";"1983";"1987";"PDS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36785"
"73882";"https://dadosabertos.camara.leg.br/api/v2/deputados/73882";"PAULO BAUER";"Deputado(a) Estadual";"SC";"";"1987";"1991";"PDS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36785"
"73882";"https://dadosabertos.camara.leg.br/api/v2/deputados/73882";"PAULO BAUER";"Vice-Governador(a)";"SC";"";"1999";"2002";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790"
"160608";"https://dadosabertos.camara.leg.br/api/v2/deputados/160608";"TERESA JUCÁ";"Prefeito(a)";"RR";"";"1993";"1996";"PDS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36785"
"160608";"https://dadosabertos.camara.leg.br/api/v2/deputados/160608";"TERESA SURITA";"Prefeito(a)";"RR";"";"1993";"1996";"PDS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36785"
"160608";"https://dadosabertos.camara.leg.br/api/v2/deputados/160608";"TERESA JUCÁ";"Prefeito(a)";"RR";"";"2001";"2004";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835"
"160608";"https://dadosabertos.camara.leg.br/api/v2/deputados/160608";"TERESA SURITA";"Prefeito(a)";"RR";"";"2001";"2004";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835"
"160608";"https://dadosabertos.camara.leg.br/api/v2/deputados/160608";"TERESA JUCÁ";"Prefeito(a)";"RR";"";"2004";"2006";"PPS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36813"
"160608";"https://dadosabertos.camara.leg.br/api/v2/deputados/160608";"TERESA SURITA";"Prefeito(a)";"RR";"";"2004";"2006";"PPS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36813"
"74448";"https://dadosabertos.camara.leg.br/api/v2/deputados/74448";"PAULO MARINHO";"Prefeito(a)";"MA";"";"1993";"1996";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833"
"73466";"https://dadosabertos.camara.leg.br/api/v2/deputados/73466";"RUBENS BUENO";"Deputado(a) Estadual";"PR";"";"1983";"1987";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"73466";"https://dadosabertos.camara.leg.br/api/v2/deputados/73466";"RUBENS BUENO";"Deputado(a) Estadual";"PR";"";"1987";"1991";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"73466";"https://dadosabertos.camara.leg.br/api/v2/deputados/73466";"RUBENS BUENO";"Prefeito(a)";"PR";"Campo Mourão";"1993";"1996";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835"
"74843";"https://dadosabertos.camara.leg.br/api/v2/deputados/74843";"FERNANDO LOPES";"Deputado(a) Estadual";"RJ";"";"1987";"1991";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786"
"73427";"https://dadosabertos.camara.leg.br/api/v2/deputados/73427";"ALBERTO GOLDMAN";"Deputado(a) Estadual";"SP";"";"1971";"1975";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"73427";"https://dadosabertos.camara.leg.br/api/v2/deputados/73427";"ALBERTO GOLDMAN";"Deputado(a) Estadual";"SP";"";"1975";"1979";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"73552";"https://dadosabertos.camara.leg.br/api/v2/deputados/73552";"MICHEL TEMER";"Vice-Presidente da República";"";"";"2011";"2016";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"73552";"https://dadosabertos.camara.leg.br/api/v2/deputados/73552";"MICHEL TEMER";"Presidente da República";"";"";"2016";"2018";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"160519";"https://dadosabertos.camara.leg.br/api/v2/deputados/160519";"JÚLIO CAMPOS";"Prefeito(a)";"MT";"";"1973";"1977";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"160519";"https://dadosabertos.camara.leg.br/api/v2/deputados/160519";"JÚLIO CAMPOS";"Governador(a)";"MT";"";"1983";"1987";"PDS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36785"
"160519";"https://dadosabertos.camara.leg.br/api/v2/deputados/160519";"JÚLIO CAMPOS";"Senador(a)";"MT";"";"1991";"1999";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790"
"73588";"https://dadosabertos.camara.leg.br/api/v2/deputados/73588";"MAURO BENEVIDES";"Vereador(a)";"CE";"";"1955";"1959";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834"
"73588";"https://dadosabertos.camara.leg.br/api/v2/deputados/73588";"MAURO BENEVIDES";"Deputado(a) Estadual";"CE";"";"1959";"1962";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834"
"73588";"https://dadosabertos.camara.leg.br/api/v2/deputados/73588";"MAURO BENEVIDES";"Deputado(a) Estadual";"CE";"";"1963";"1966";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834"
"73588";"https://dadosabertos.camara.leg.br/api/v2/deputados/73588";"MAURO BENEVIDES";"Governador(a)";"CE";"";"1963";"1965";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"73588";"https://dadosabertos.camara.leg.br/api/v2/deputados/73588";"MAURO BENEVIDES";"Deputado(a) Estadual";"CE";"";"1967";"1970";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"73588";"https://dadosabertos.camara.leg.br/api/v2/deputados/73588";"MAURO BENEVIDES";"Deputado(a) Estadual";"CE";"";"1971";"1975";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"73588";"https://dadosabertos.camara.leg.br/api/v2/deputados/73588";"MAURO BENEVIDES";"Senador(a)";"CE";"";"1975";"1979";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"73588";"https://dadosabertos.camara.leg.br/api/v2/deputados/73588";"MAURO BENEVIDES";"Senador(a)";"CE";"";"1980";"1983";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"73588";"https://dadosabertos.camara.leg.br/api/v2/deputados/73588";"MAURO BENEVIDES";"Senador(a)";"CE";"";"1987";"1995";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"73588";"https://dadosabertos.camara.leg.br/api/v2/deputados/73588";"MAURO BENEVIDES";"Presidente da República";"";"";"1992";"";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"160974";"https://dadosabertos.camara.leg.br/api/v2/deputados/160974";"HUGO NAPOLEÃO";"Governador(a)";"PI";"";"1983";"1986";"PDS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36785"
"160974";"https://dadosabertos.camara.leg.br/api/v2/deputados/160974";"HUGO NAPOLEÃO";"Senador(a)";"PI";"";"1987";"1995";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790"
"160974";"https://dadosabertos.camara.leg.br/api/v2/deputados/160974";"HUGO NAPOLEÃO";"Senador(a)";"PI";"";"1995";"2003";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790"
"160974";"https://dadosabertos.camara.leg.br/api/v2/deputados/160974";"HUGO NAPOLEÃO";"Governador(a)";"PI";"";"2001";"2002";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790"
"74225";"https://dadosabertos.camara.leg.br/api/v2/deputados/74225";"NEIVA MOREIRA";"Deputado(a) Estadual";"MA";"";"1951";"1955";"PSP";"https://dadosabertos.camara.leg.br/api/v2/partidos/36840"
"74018";"https://dadosabertos.camara.leg.br/api/v2/deputados/74018";"ALBÉRICO FILHO";"Deputado(a) Estadual";"MA";"";"1983";"1987";"PDS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36785"
"139133";"https://dadosabertos.camara.leg.br/api/v2/deputados/139133";"ALCENI GUERRA";"Prefeito(a)";"PR";"Pato Branco";"1997";"2000";"PFL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36790"
"74222";"https://dadosabertos.camara.leg.br/api/v2/deputados/74222";"ASDRUBAL BENTES";"Prefeito(a)";"PA";"";"1983";"1985";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"139187";"https://dadosabertos.camara.leg.br/api/v2/deputados/139187";"EDMILSON VALENTIM";"Deputado(a) Estadual";"RJ";"";"1995";"1999";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779"
"139187";"https://dadosabertos.camara.leg.br/api/v2/deputados/139187";"EDMILSON VALENTIM";"Deputado(a) Estadual";"RJ";"";"1999";"2003";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779"
"139187";"https://dadosabertos.camara.leg.br/api/v2/deputados/139187";"EDMILSON VALENTIM";"Deputado(a) Estadual";"RJ";"";"2003";"2007";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779"
"139212";"https://dadosabertos.camara.leg.br/api/v2/deputados/139212";"FRANCISCO ROSSI";"Prefeito(a)";"SP";"";"1973";"1977";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"139212";"https://dadosabertos.camara.leg.br/api/v2/deputados/139212";"FRANCISCO ROSSI";"Prefeito(a)";"SP";"";"1989";"1993";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845"
"74419";"https://dadosabertos.camara.leg.br/api/v2/deputados/74419";"GONZAGA PATRIOTA";"Deputado(a) Estadual";"PE";"";"1983";"1987";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
